X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-120.276709846,38.3012288830001,1162,10,4,,CAL,R,47.14,,DORRINGTON,800.0,4450.0,2750.0,470.0,2500.0,1650.0
-120.252621663,38.322240994,1163,10,4,,CAL,,49.57,,MEKO DRIVE,360.0,2500.0,1400.0,380.0,2600.0,1500.0
-120.252621663,38.322240994,1164,10,4,,CAL,,49.57,,MEKO DRIVE,360.0,2500.0,1400.0,380.0,2600.0,1500.0
-120.083710395,38.4230162470001,1165,10,4,,CAL,R,62.84,,BIG MEADOWS,450.0,1950.0,1100.0,380.0,2100.0,1000.0
-120.083710395,38.4230162470001,1166,10,4,,CAL,R,62.84,,BIG MEADOWS,450.0,1950.0,1100.0,380.0,2100.0,1000.0
-120.053632972,38.4555408790001,1167,10,4,,CAL,R,65.865,,CALAVERAS/ALPINE COUNTY LINE,290.0,1650.0,1200.0,,,
-120.053632972,38.4555408790001,1168,10,4,,CAL,R,65.865,,CALAVERAS/ALPINE COUNTY LINE,290.0,1650.0,1200.0,,,
-120.053632972,38.4555408790001,1169,10,4,,ALP,R,0.0,,CALAVERAS/ALPINE COUNTY LINE,,,,290.0,1650.0,1200.0
-120.053632972,38.4555408790001,1170,10,4,,ALP,R,0.0,,CALAVERAS/ALPINE COUNTY LINE,,,,290.0,1650.0,1200.0
-120.01972162,38.482542885,1171,10,4,,ALP,R,2.896,,MOUNT REBA ROAD,290.0,1900.0,1250.0,270.0,1600.0,1200.0
-120.01972162,38.482542885,1172,10,4,,ALP,R,2.896,,MOUNT REBA ROAD,290.0,1900.0,1250.0,270.0,1600.0,1200.0
-120.003082386,38.4782772550001,1173,10,4,,ALP,,3.89,,LAKE ALPINE,270.0,1600.0,1200.0,220.0,1250.0,950.0
-120.003082386,38.4782772550001,1174,10,4,,ALP,,3.89,,LAKE ALPINE,270.0,1600.0,1200.0,220.0,1250.0,950.0
-119.811774515,38.544546847,1175,10,4,,ALP,,18.556,,EBBETTS PASS SUMMIT (ELEV. 8730 FEET),120.0,710.0,490.0,,,
-119.811774515,38.544546847,1176,10,4,,ALP,,18.556,,EBBETTS PASS SUMMIT (ELEV. 8730 FEET),120.0,710.0,490.0,,,
-117.032462133,32.5444980780001,1177,11,5,,SD,R,0.306,,"SAN DIEGO, CAMINO DE LA PLAZA,  IMIT AT THE INTERNATIONAL BOUNDARY, BEGIN FREEWAY",,,,4800.0,57000.0,56000.0
-117.032705817,32.544315931,1178,11,5,,SD,R,0.306,,"SAN DIEGO, CAMINO DE LA PLAZA,  IMIT AT THE INTERNATIONAL BOUNDARY, BEGIN FREEWAY",,,,4800.0,57000.0,56000.0
-117.040591742,32.5496863340001,1179,11,5,,SD,R,0.878,,SOUTH JCT. RTE. 805,4800.0,57000.0,56000.0,4100.0,37000.0,33500.0
-117.040427787,32.5493500580001,1180,11,5,,SD,R,0.878,,SOUTH JCT. RTE. 805,4800.0,57000.0,56000.0,4100.0,37000.0,33500.0
-117.045275526,32.551440826,1181,11,5,,SD,R,1.198,,VIA SAN YSIDRO,3500.0,43500.0,42000.0,5000.0,60000.0,56000.0
-117.04537602,32.551271623,1182,11,5,,SD,R,1.198,,VIA SAN YSIDRO,3500.0,43500.0,42000.0,5000.0,60000.0,56000.0
-117.062349592,32.5587068360001,1183,11,5,,SD,,2.312,,"SAN DIEGO, DAIRY MART ROAD",5000.0,60000.0,56000.0,6200.0,76000.0,75000.0
-117.062365107,32.558439052,1184,11,5,,SD,,2.312,,"SAN DIEGO, DAIRY MART ROAD",5000.0,60000.0,56000.0,6200.0,76000.0,75000.0
-117.07326732,32.5652740240001,1185,11,5,,SD,,3.1,,"SAN DIEGO, JCT. RTE. 905",6200.0,76000.0,75000.0,8700.0,112000.0,110000.0
-117.073487424,32.565158943,1186,11,5,,SD,,3.1,,"SAN DIEGO, JCT. RTE. 905",6200.0,76000.0,75000.0,8700.0,112000.0,110000.0
-117.082296991,32.5764975210001,1187,11,5,,SD,,4.042,,"SAN DIEGO, CORONADO AVENUE",9200.0,119000.0,118000.0,10000.0,134000.0,133000.0
-117.082594028,32.5764898470001,1188,11,5,,SD,,4.042,,"SAN DIEGO, CORONADO AVENUE",9200.0,119000.0,118000.0,10000.0,134000.0,133000.0
-117.087261914,32.583844105,1189,11,5,,SD,,4.632,,JCT. RTE. 75 WEST,10000.0,134000.0,133000.0,11700.0,158000.0,136000.0
-117.087515962,32.5838300090001,1190,11,5,,SD,,4.632,,JCT. RTE. 75 WEST,10000.0,134000.0,133000.0,11700.0,158000.0,136000.0
-117.088658925,32.594935768,1191,11,5,,SD,,5.404,,"SAN DIEGO, MAIN STREET",12200.0,153000.0,150000.0,12900.0,153000.0,152000.0
-117.088909243,32.5949340490001,1192,11,5,,SD,,5.404,,"SAN DIEGO, MAIN STREET",12200.0,153000.0,150000.0,12900.0,153000.0,152000.0
-117.089869072,32.604356151,1193,11,5,,SD,,6.056,,"CHULA VISTA, PALOMAR STREET",12900.0,153000.0,152000.0,12700.0,150000.0,148000.0
-117.090090949,32.604370761,1194,11,5,,SD,,6.056,,"CHULA VISTA, PALOMAR STREET",12900.0,153000.0,152000.0,12700.0,150000.0,148000.0
-117.091137456,32.6152013120001,1195,11,5,,SD,,6.807,,"CHULA VISTA, L STREET",12700.0,150000.0,148000.0,13700.0,162000.0,160000.0
-117.091363523,32.615127832,1196,11,5,,SD,,6.807,,"CHULA VISTA, L STREET",12700.0,150000.0,148000.0,13700.0,162000.0,160000.0
-117.093014656,32.622148059,1197,11,5,,SD,,7.3,,"CHULA VISTA, J STREET",13700.0,162000.0,160000.0,13700.0,165000.0,164000.0
-117.093271593,32.6220777550001,1198,11,5,,SD,,7.3,,"CHULA VISTA, J STREET",13700.0,162000.0,160000.0,13700.0,165000.0,164000.0
-117.095768407,32.6292190300001,1199,11,5,,SD,,7.812,,"CHULA VISTA, H STREET",13700.0,165000.0,164000.0,13800.0,188000.0,184000.0
-117.096018844,32.629149725,1200,11,5,,SD,,7.812,,"CHULA VISTA, H STREET",13700.0,165000.0,164000.0,13800.0,188000.0,184000.0
-117.099896914,32.6395435470001,1201,11,5,,SD,,8.562,,E STREET,16900.0,193000.0,174000.0,12500.0,153000.0,145000.0
-117.100146172,32.639474244,1202,11,5,,SD,,8.562,,E STREET,16900.0,193000.0,174000.0,12500.0,153000.0,145000.0
-117.104113609,32.6512586200001,1203,11,5,,SD,,9.396,,JCT. RTE. 54,12500.0,153000.0,145000.0,17700.0,217000.0,210000.0
-117.104274157,32.6509388100001,1204,11,5,,SD,,9.396,,JCT. RTE. 54,12500.0,153000.0,145000.0,17700.0,217000.0,210000.0
-117.107781749,32.659921765,1205,11,5,,SD,R,10.042,,"NATIONAL CITY, 24TH STREET",17700.0,217000.0,210000.0,17700.0,215000.0,208000.0
-117.108124179,32.6598382830001,1206,11,5,,SD,R,10.042,,"NATIONAL CITY, 24TH STREET",17700.0,217000.0,210000.0,17700.0,215000.0,208000.0
-117.111276682,32.669531428,1207,11,5,,SD,R,10.749,,"NATIONAL CITY, 9TH STREET",17700.0,215000.0,208000.0,16600.0,208000.0,197000.0
-117.111544871,32.669498495,1208,11,5,,SD,R,10.749,,"NATIONAL CITY, 9TH STREET",17700.0,215000.0,208000.0,16600.0,208000.0,197000.0
-117.109608633,32.6748350350001,1209,11,5,,SD,R,11.129,,8TH STREET,16600.0,208000.0,197000.0,22200.0,222000.0,199000.0
-117.109892156,32.674765963,1210,11,5,,SD,R,11.129,,8TH STREET,16600.0,208000.0,197000.0,22200.0,222000.0,199000.0
-117.110909479,32.682130564,1211,11,5,,SD,R,11.66,,"SAN DIEGO, DIVISION/MAIN STREETS",16300.0,219000.0,210000.0,17700.0,217000.0,216000.0
-117.111258567,32.6823600700001,1212,11,5,,SD,R,11.66,,"SAN DIEGO, DIVISION/MAIN STREETS",16300.0,219000.0,210000.0,17700.0,217000.0,216000.0
-117.121669414,32.6930107490001,1213,11,5,,SD,R,12.647,,JCT. RTE. 15 NORTH,17700.0,217000.0,216000.0,12600.0,163000.0,147000.0
-117.121792762,32.692848279,1214,11,5,,SD,R,12.647,,JCT. RTE. 15 NORTH,17700.0,217000.0,216000.0,12600.0,163000.0,147000.0
-117.133822144,32.695130125,1215,11,5,,SD,R,13.386,,"SAN DIEGO, 28TH STREET",12300.0,171000.0,158000.0,12600.0,167000.0,161000.0
-117.133832748,32.6949375310001,1216,11,5,,SD,R,13.386,,"SAN DIEGO, 28TH STREET",12300.0,171000.0,158000.0,12600.0,167000.0,161000.0
-117.142964179,32.7015380930001,1217,11,5,,SD,R,14.077,,"SAN DIEGO, JCT. RTE. 75 SOUTH",12600.0,167000.0,161000.0,12700.0,171000.0,163000.0
-117.142890688,32.701249514,1218,11,5,,SD,R,14.077,,"SAN DIEGO, JCT. RTE. 75 SOUTH",12600.0,167000.0,161000.0,12700.0,171000.0,163000.0
-117.147530598,32.7094035640001,1219,11,5,,SD,R,14.74,,J STREET,12700.0,171000.0,163000.0,14500.0,170000.0,156000.0
-117.147753593,32.7094259520001,1220,11,5,,SD,R,14.74,,J STREET,12700.0,171000.0,163000.0,14500.0,170000.0,156000.0
-117.147555599,32.7136992000001,1221,11,5,,SD,R,15.036,,"SAN DIEGO, JCT. RTE. 94",12100.0,159000.0,149000.0,14800.0,205000.0,192000.0
-117.14776149,32.713693662,1222,11,5,,SD,R,15.036,,"SAN DIEGO, JCT. RTE. 94",12100.0,159000.0,149000.0,14800.0,205000.0,192000.0
-117.147727339,32.7190913360001,1223,11,5,,SD,R,15.405,,"SAN DIEGO, PERSHING DRIVE",14800.0,205000.0,192000.0,14800.0,205000.0,192000.0
-117.147931499,32.718885582,1224,11,5,,SD,R,15.405,,"SAN DIEGO, PERSHING DRIVE",14800.0,205000.0,192000.0,14800.0,205000.0,192000.0
-117.155458469,32.7241948450001,1225,11,5,,SD,R,16.069,,"SAN DIEGO, JCT. RTE. 163",14800.0,205000.0,192000.0,14200.0,198000.0,183000.0
-117.155407699,32.7240119840001,1226,11,5,,SD,R,16.069,,"SAN DIEGO, JCT. RTE. 163",14800.0,205000.0,192000.0,14200.0,198000.0,183000.0
-117.159374732,32.7231442950001,1227,11,5,,SD,R,16.311,,"SAN DIEGO, SIXTH AVENUE",14200.0,198000.0,183000.0,14200.0,198000.0,183000.0
-117.159341681,32.7229642240001,1228,11,5,,SD,R,16.311,,"SAN DIEGO, SIXTH AVENUE",14200.0,198000.0,183000.0,14200.0,198000.0,183000.0
-117.163904593,32.7234892660001,1229,11,5,,SD,R,16.589,,"SAN DIEGO, FIRST AVENUE",14200.0,198000.0,183000.0,11100.0,156000.0,146000.0
-117.163878534,32.7232477790001,1230,11,5,,SD,R,16.589,,"SAN DIEGO, FIRST AVENUE",14200.0,198000.0,183000.0,11100.0,156000.0,146000.0
-117.167317918,32.726960751,1231,11,5,,SD,R,16.912,,"SAN DIEGO, HAWTHORN STREET",11100.0,156000.0,146000.0,13700.0,190000.0,173000.0
-117.167571614,32.7268888680001,1232,11,5,,SD,R,16.912,,"SAN DIEGO, HAWTHORN STREET",11100.0,156000.0,146000.0,13700.0,190000.0,173000.0
-117.170409673,32.7304429180001,1233,11,5,,SD,R,17.21,,"SAN DIEGO, LAUREL STREET",13700.0,190000.0,173000.0,13700.0,190000.0,173000.0
-117.170616936,32.730347232,1234,11,5,,SD,R,17.21,,"SAN DIEGO, LAUREL STREET",13700.0,190000.0,173000.0,13700.0,190000.0,173000.0
-117.170882316,32.7309808970001,1235,11,5,,SD,R,17.25,,"SAN DIEGO, INDIA/SASSAFRAS STREETS",13700.0,190000.0,173000.0,13300.0,182000.0,168000.0
-117.170985224,32.7307634060001,1236,11,5,,SD,R,17.25,,"SAN DIEGO, INDIA/SASSAFRAS STREETS",13700.0,190000.0,173000.0,13300.0,182000.0,168000.0
-117.173695812,32.7341880720001,1237,11,5,,SD,R,17.53,,PACIFIC HIGHWAY VIADUCT,13300.0,182000.0,168000.0,11900.0,153000.0,130000.0
-117.173944603,32.7341502,1238,11,5,,SD,R,17.53,,PACIFIC HIGHWAY VIADUCT,13300.0,182000.0,168000.0,11900.0,153000.0,130000.0
-117.17616086,32.737010598,1239,11,5,,SD,R,17.77,,"SAN DIEGO, SASSAFRAS STREET",11200.0,152000.0,143000.0,11300.0,149000.0,140000.0
-117.176374353,32.736919206,1240,11,5,,SD,R,17.77,,"SAN DIEGO, SASSAFRAS STREET",11200.0,152000.0,143000.0,11300.0,149000.0,140000.0
-117.182050333,32.7424074890001,1241,11,5,,SD,R,18.283,,"SAN DIEGO, WASHINGTON STREET",11300.0,149000.0,140000.0,14700.0,197000.0,184000.0
-117.182273938,32.742292863,1242,11,5,,SD,R,18.283,,"SAN DIEGO, WASHINGTON STREET",11300.0,149000.0,140000.0,14700.0,197000.0,184000.0
-117.193342882,32.7477465960001,1243,11,5,,SD,R,19.033,,"SAN DIEGO, OLD TOWN AVENUE",14700.0,197000.0,184000.0,11900.0,174000.0,163000.0
-117.193427977,32.7475724500001,1244,11,5,,SD,R,19.033,,"SAN DIEGO, OLD TOWN AVENUE",14700.0,197000.0,184000.0,11900.0,174000.0,163000.0
-117.203729708,32.759117218,1245,11,5,,SD,R,20.056,,JCT. RTE. 8/CAMINO DEL RIO,13300.0,175000.0,153000.0,14100.0,188000.0,144000.0
-117.204015677,32.7591187840001,1246,11,5,,SD,R,20.056,,JCT. RTE. 8/CAMINO DEL RIO,13300.0,175000.0,153000.0,14100.0,188000.0,144000.0
-117.206510882,32.770010217,1247,11,5,,SD,R,20.818,,"SAN DIEGO, MISSION BAY DRIVE/SEA WORLD DRIVE",13100.0,181000.0,169000.0,15300.0,213000.0,200000.0
-117.206754854,32.769903744,1248,11,5,,SD,R,20.818,,"SAN DIEGO, MISSION BAY DRIVE/SEA WORLD DRIVE",13100.0,181000.0,169000.0,15300.0,213000.0,200000.0
-117.206975224,32.7906786140001,1249,11,5,,SD,R,22.262,,CLAIREMONT DRIVE,16400.0,213000.0,184000.0,15600.0,193000.0,188000.0
-117.207244661,32.7906453260001,1250,11,5,,SD,R,22.262,,CLAIREMONT DRIVE,16400.0,213000.0,184000.0,15600.0,193000.0,188000.0
-117.210528945,32.798772507,1251,11,5,,SD,R,22.872,,"SAN DIEGO, DE ANZA ROAD",15600.0,193000.0,188000.0,12500.0,155000.0,149000.0
-117.210918951,32.7989010210001,1252,11,5,,SD,R,22.872,,"SAN DIEGO, DE ANZA ROAD",15600.0,193000.0,188000.0,12500.0,155000.0,149000.0
-117.215534349,32.8065908250001,1253,11,5,,SD,R,23.476,,"SAN DIEGO, BALBOA AVENUE",12500.0,155000.0,149000.0,11500.0,141000.0,134000.0
-117.215811198,32.8065370570001,1254,11,5,,SD,R,23.476,,"SAN DIEGO, BALBOA AVENUE",12500.0,155000.0,149000.0,11500.0,141000.0,134000.0
-117.220096102,32.8122315150001,1255,11,5,,SD,R,23.93,,"SAN DIEGO, MISSION BAY DRIVE",11500.0,141000.0,134000.0,14600.0,188000.0,179000.0
-117.220063763,32.811786575,1256,11,5,,SD,R,23.93,,"SAN DIEGO, MISSION BAY DRIVE",11500.0,141000.0,134000.0,14600.0,188000.0,179000.0
-117.234417394,32.837514286,1257,11,5,,SD,R,25.947,,JCT. RTE. 52 EAST,16200.0,199000.0,166000.0,12600.0,175000.0,170000.0
-117.23473018,32.8375635900001,1258,11,5,,SD,R,25.947,,JCT. RTE. 52 EAST,16200.0,199000.0,166000.0,12600.0,175000.0,170000.0
-117.235164532,32.849292388,1259,11,5,,SD,R,26.79,,"SAN DIEGO, GILMAN DRIVE",12600.0,175000.0,170000.0,11500.0,161000.0,153000.0
-117.235382295,32.8494461230001,1260,11,5,,SD,R,26.79,,"SAN DIEGO, GILMAN DRIVE",12600.0,175000.0,170000.0,11500.0,161000.0,153000.0
-117.229449551,32.8682454400001,1261,11,5,,SD,R,28.159,,"SAN DIEGO, NOBEL DRIVE",11500.0,161000.0,153000.0,10000.0,142000.0,133000.0
-117.229730941,32.868201028,1262,11,5,,SD,R,28.159,,"SAN DIEGO, NOBEL DRIVE",11500.0,161000.0,153000.0,10000.0,142000.0,133000.0
-117.229059998,32.8721357950001,1263,11,5,,SD,R,28.428,,"SAN DIEGO, LA JOLLA DRIVE",10000.0,142000.0,133000.0,10700.0,149000.0,148000.0
-117.22934758,32.8720758530001,1264,11,5,,SD,R,28.428,,"SAN DIEGO, LA JOLLA DRIVE",10000.0,142000.0,133000.0,10700.0,149000.0,148000.0
-117.227626522,32.887065223,1265,11,5,,SD,R,29.463,,"SAN DIEGO, GENESEE AVENUE",10700.0,149000.0,148000.0,11000.0,154000.0,153000.0
-117.227881764,32.8872951160001,1266,11,5,,SD,R,29.463,,"SAN DIEGO, GENESEE AVENUE",10700.0,149000.0,148000.0,11000.0,154000.0,153000.0
-117.23424763,32.9178091680001,1267,11,5,,SD,R,31.805,,"SAN DIEGO, CARMEL MOUNTAIN ROAD",15700.0,198000.0,161000.0,15300.0,214000.0,194000.0
-117.234500242,32.917647635,1268,11,5,,SD,R,31.805,,"SAN DIEGO, CARMEL MOUNTAIN ROAD",15700.0,198000.0,161000.0,15300.0,214000.0,194000.0
-117.240977473,32.9316709620001,1269,11,5,,SD,R,32.841,,JCT RTE 56,15300.0,214000.0,194000.0,14000.0,206000.0,194000.0
-117.241178502,32.9311464790001,1270,11,5,,SD,R,32.841,,JCT RTE 56,15300.0,214000.0,194000.0,14000.0,206000.0,194000.0
-117.241058819,32.9323057,1271,11,5,,SD,R,32.901,,"SAN DIEGO, CARMEL VALLEY ROAD",14000.0,206000.0,194000.0,15500.0,237000.0,235000.0
-117.241323549,32.9321439710001,1272,11,5,,SD,R,32.901,,"SAN DIEGO, CARMEL VALLEY ROAD",14000.0,206000.0,194000.0,15500.0,237000.0,235000.0
-117.243569757,32.9500261640001,1273,11,5,,SD,R,34.134,,"SAN DIEGO, DEL MAR HEIGHTS ROAD",15500.0,237000.0,235000.0,13700.0,202000.0,194000.0
-117.243854852,32.9500043510001,1274,11,5,,SD,R,34.134,,"SAN DIEGO, DEL MAR HEIGHTS ROAD",15500.0,237000.0,235000.0,13700.0,202000.0,194000.0
-117.252934146,32.9798365930001,1275,11,5,,SD,R,36.266,,VIA DE LA VALLE,13700.0,202000.0,194000.0,15600.0,219000.0,201000.0
-117.253203655,32.979778481,1276,11,5,,SD,R,36.266,,VIA DE LA VALLE,13700.0,202000.0,194000.0,15600.0,219000.0,201000.0
-117.256451657,32.9956938770001,1277,11,5,,SD,R,37.384,,"SOLANA BEACH, LOMAS SANTA FE DRIVE",7000.0,215000.0,206000.0,14500.0,218000.0,207000.0
-117.256713812,32.9957116040001,1278,11,5,,SD,R,37.384,,"SOLANA BEACH, LOMAS SANTA FE DRIVE",7000.0,215000.0,206000.0,14500.0,218000.0,207000.0
-117.265507114,33.0112664070001,1279,11,5,,SD,R,38.624,,MANCHESTER AVENUE,14500.0,218000.0,207000.0,12700.0,194000.0,182000.0
-117.26582498,33.0112455440001,1280,11,5,,SD,R,38.624,,MANCHESTER AVENUE,14500.0,218000.0,207000.0,12700.0,194000.0,182000.0
-117.274701945,33.0263844670001,1281,11,5,,SD,R,39.83,,BIRMINGHAM DRIVE,12700.0,194000.0,182000.0,13000.0,198000.0,191000.0
-117.274959844,33.0263222140001,1282,11,5,,SD,R,39.83,,BIRMINGHAM DRIVE,12700.0,194000.0,182000.0,13000.0,198000.0,191000.0
-117.281164528,33.0360590170001,1283,11,5,,SD,R,40.597,,"ENCINITAS, SANTA FE DRIVE",13000.0,198000.0,191000.0,13200.0,201000.0,194000.0
-117.281484429,33.036054931,1284,11,5,,SD,R,40.597,,"ENCINITAS, SANTA FE DRIVE",13000.0,198000.0,191000.0,13200.0,201000.0,194000.0
-117.28703421,33.0482089390001,1285,11,5,,SD,R,41.509,,ENCINITAS BOULEVARD,13200.0,196000.0,189000.0,15300.0,221000.0,209000.0
-117.287326079,33.0482316910001,1286,11,5,,SD,R,41.509,,ENCINITAS BOULEVARD,13200.0,196000.0,189000.0,15300.0,221000.0,209000.0
-117.29212545,33.0651158050001,1287,11,5,,SD,R,42.712,,LEUCADIA BOULEVARD,15300.0,221000.0,209000.0,15000.0,230000.0,223000.0
-117.292406173,33.0651123430001,1288,11,5,,SD,R,42.712,,LEUCADIA BOULEVARD,15300.0,221000.0,209000.0,15000.0,230000.0,223000.0
-117.298011861,33.0842432310001,1289,11,5,,SD,R,44.071,,"LEUCADIA, LA COSTA AVENUE",16600.0,240000.0,224000.0,14100.0,213000.0,186000.0
-117.29828293,33.0841986410001,1290,11,5,,SD,R,44.071,,"LEUCADIA, LA COSTA AVENUE",16600.0,240000.0,224000.0,14100.0,213000.0,186000.0
-117.310447933,33.103441407,1291,11,5,,SD,R,45.571,,"CARLSBAD, POINSETTIA LANE",15000.0,217000.0,203000.0,14800.0,215000.0,200000.0
-117.310727224,33.1033948030001,1292,11,5,,SD,R,45.571,,"CARLSBAD, POINSETTIA LANE",15000.0,217000.0,203000.0,14800.0,215000.0,200000.0
-117.321965355,33.1221970290001,1293,11,5,,SD,R,47.032,,"CARLSBAD, PALOMAR AIRPORT ROAD",14800.0,215000.0,200000.0,14500.0,209000.0,206000.0
-117.322271942,33.1222047370001,1294,11,5,,SD,R,47.032,,"CARLSBAD, PALOMAR AIRPORT ROAD",14800.0,215000.0,200000.0,14500.0,209000.0,206000.0
-117.329189288,33.134471283,1295,11,5,,SD,R,47.975,,"CARLSBAD, CANNON ROAD",14500.0,209000.0,206000.0,13000.0,198000.0,185000.0
-117.329478176,33.1343908800001,1296,11,5,,SD,R,47.975,,"CARLSBAD, CANNON ROAD",14500.0,209000.0,206000.0,13000.0,198000.0,185000.0
-117.336297552,33.152221598,1297,11,5,,SD,R,49.278,,TAMARACK AVENUE,20600.0,217000.0,195000.0,15600.0,215000.0,212000.0
-117.336559644,33.1520951790001,1298,11,5,,SD,R,49.278,,TAMARACK AVENUE,20600.0,217000.0,195000.0,15600.0,215000.0,212000.0
-117.342101505,33.1632145740001,1299,11,5,,SD,R,50.106,,"CARLSBAD, CARLSBAD VILLAGE DRIVE",15600.0,215000.0,212000.0,15600.0,213000.0,209000.0
-117.342336401,33.1630847650001,1300,11,5,,SD,R,50.106,,"CARLSBAD, CARLSBAD VILLAGE DRIVE",15600.0,215000.0,212000.0,15600.0,213000.0,209000.0
-117.346369265,33.170681829,1301,11,5,,SD,R,50.684,,"CARLSBAD, LAS FLORES DRIVE",15600.0,213000.0,209000.0,14600.0,222000.0,212000.0
-117.346684159,33.170658614,1302,11,5,,SD,R,50.684,,"CARLSBAD, LAS FLORES DRIVE",15600.0,213000.0,209000.0,14600.0,222000.0,212000.0
-117.351184629,33.177086321,1303,11,5,,SD,R,51.201,,JCT. RTE. 78 EAST,14600.0,222000.0,212000.0,13800.0,208000.0,190000.0
-117.351406422,33.17694026,1304,11,5,,SD,R,51.201,,JCT. RTE. 78 EAST,14600.0,222000.0,212000.0,13800.0,208000.0,190000.0
-117.353783782,33.1802367130001,1305,11,5,,SD,R,51.466,,"OCEANSIDE, CASSIDY STREET",13200.0,198000.0,186000.0,13700.0,194000.0,185000.0
-117.354009347,33.1801079090001,1306,11,5,,SD,R,51.466,,"OCEANSIDE, CASSIDY STREET",13200.0,198000.0,186000.0,13700.0,194000.0,185000.0
-117.357547792,33.184770728,1307,11,5,,SD,R,51.847,,"OCEANSIDE, CALIFORNIA STREET",13700.0,194000.0,185000.0,14200.0,204000.0,184000.0
-117.357776906,33.1846393000001,1308,11,5,,SD,R,51.847,,"OCEANSIDE, CALIFORNIA STREET",13700.0,194000.0,185000.0,14200.0,204000.0,184000.0
-117.362027193,33.1901414450001,1309,11,5,,SD,R,52.298,,"OCEANSIDE, OCEANSIDE BOULEVARD",14200.0,204000.0,184000.0,14200.0,195000.0,185000.0
-117.362250684,33.19001145,1310,11,5,,SD,R,52.298,,"OCEANSIDE, OCEANSIDE BOULEVARD",14200.0,204000.0,184000.0,14200.0,195000.0,185000.0
-117.375334835,33.2015313810001,1311,11,5,,SD,R,53.43,,MISSION AVENUE,11200.0,161000.0,153000.0,11700.0,165000.0,153000.0
-117.375591558,33.201380784,1312,11,5,,SD,R,53.43,,MISSION AVENUE,11200.0,161000.0,153000.0,11700.0,165000.0,153000.0
-117.383085807,33.204859931,1313,11,5,,SD,R,53.932,,JCT. RTE. 76,12300.0,179000.0,155000.0,10900.0,144000.0,140000.0
-117.383197263,33.2045796620001,1314,11,5,,SD,R,53.932,,JCT. RTE. 76,12300.0,179000.0,155000.0,10900.0,144000.0,140000.0
-117.387142167,33.2104726250001,1315,11,5,,SD,R,54.39,,HARBOR DRIVE/VANDERGRIFT,12700.0,177000.0,165000.0,12000.0,141000.0,120000.0
-117.387325819,33.210273381,1316,11,5,,SD,R,54.39,,HARBOR DRIVE/VANDERGRIFT,12700.0,177000.0,165000.0,12000.0,141000.0,120000.0
-117.464361821,33.2987835870001,1317,11,5,,SD,R,62.078,,LAS PULGAS ROAD,11500.0,152000.0,137000.0,11300.0,152000.0,136000.0
-117.46457481,33.2986086010001,1318,11,5,,SD,R,62.078,,LAS PULGAS ROAD,11500.0,152000.0,137000.0,11300.0,152000.0,136000.0
-117.583086484,33.38562001,1319,11,5,,SD,R,71.377,,BASILONE ROAD,11300.0,152000.0,136000.0,11600.0,148000.0,143000.0
-117.583197098,33.385378126,1320,11,5,,SD,R,71.377,,BASILONE ROAD,11300.0,152000.0,136000.0,11600.0,148000.0,143000.0
-117.592931389,33.3953983750001,1321,11,5,,SD,R,72.281,,CHRISTIANITOS ROAD,11600.0,148000.0,143000.0,11600.0,148000.0,143000.0
-117.593114095,33.395290775,1322,11,5,,SD,R,72.281,,CHRISTIANITOS ROAD,11600.0,148000.0,143000.0,11600.0,148000.0,143000.0
-117.593629162,33.396500701,1323,11,5,,SD,R,72.367,,SAN DIEGO/ORANGE COUNTY LINE,11600.0,148000.0,143000.0,,,
-117.593702299,33.396231512,1324,11,5,,SD,R,72.367,,SAN DIEGO/ORANGE COUNTY LINE,11600.0,148000.0,143000.0,,,
-117.593629162,33.396500701,1325,12,5,,ORA,,0.0,,SAN DIEGO/ORANGE COUNTY LINE,,,,11200.0,137000.0,133000.0
-117.593702299,33.396231512,1326,12,5,,ORA,,0.0,,SAN DIEGO/ORANGE COUNTY LINE,,,,11200.0,137000.0,133000.0
-117.600389987,33.409831825,1327,12,5,,ORA,,1.0,,"SAN CLEMENTE, AVENIDA CALIFIA",11200.0,141000.0,136700.0,11700.0,143000.0,139100.0
-117.600591129,33.409774682,1328,12,5,,ORA,,1.0,,"SAN CLEMENTE, AVENIDA CALIFIA",11200.0,141000.0,136700.0,11700.0,143000.0,139100.0
-117.604558537,33.418118334,1329,12,5,,ORA,,1.627,,"SAN CLEMENTE, EL CAMINO REAL",11700.0,143000.0,139100.0,12200.0,154000.0,145400.0
-117.604840515,33.4182131470001,1330,12,5,,ORA,,1.627,,"SAN CLEMENTE, EL CAMINO REAL",11700.0,143000.0,139100.0,12200.0,154000.0,145400.0
-117.610288357,33.4268628940001,1331,12,5,,ORA,,2.306,,"SAN CLEMENTE, AVENIDA PRESIDIO",12200.0,154000.0,145400.0,11800.0,150000.0,142400.0
-117.610460306,33.4267259640001,1332,12,5,,ORA,,2.306,,"SAN CLEMENTE, AVENIDA PRESIDIO",12200.0,154000.0,145400.0,11800.0,150000.0,142400.0
